node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,lof_score_raw,lof_score,majority_label,is_malicious
52.51.222.188,2.0,1.0,1.0,48.0,2.0,2.0,48.0,9.59166304662544,1.0,0.49999999975,1.0476777512633806,4.572440571229058e-11,BENIGN,False
216.58.212.227,2.0,1.0,1.0,48.0,2.0,2.0,48.0,9.59166304662544,1.0,0.49999999975,1.0476777512633806,4.572440571229058e-11,BENIGN,False
74.125.34.176,2.0,1.0,1.0,99.0,2.0,2.0,99.0,13.92838827718412,1.0,0.49999999975,1.0476544892701314,4.572339047567253e-11,BENIGN,False
204.13.194.237,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,1.0473073336601975,4.5708239362713627e-11,,
195.154.148.3,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,1.0473073336601975,4.5708239362713627e-11,,
5.79.102.189,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,1.0473073336601975,4.5708239362713627e-11,,
35.185.24.133,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,1.0473073336601975,4.5708239362713627e-11,,
87.250.250.210,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,1.0473073336601975,4.5708239362713627e-11,,
52.84.145.174,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.0472674284720642,4.570649775752059e-11,BENIGN,False
198.11.132.221,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.0472674284720642,4.570649775752059e-11,BENIGN,False
52.68.16.81,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.0472674284720642,4.570649775752059e-11,BENIGN,False
184.31.201.247,2.0,1.0,1.0,104.0,2.0,2.0,104.0,14.2828568570857,1.0,0.49999999975,1.0468916818245795,4.569009882938271e-11,BENIGN,False
54.152.24.232,2.0,1.0,1.0,68.0,2.0,2.0,68.0,11.489125293076057,1.0,0.49999999975,1.0468854845040163,4.5689828356138984e-11,BENIGN,False
162.248.16.24,7.0,3.0,4.0,99.0,5.0,7.0,99.0,19.33907960581372,0.8,0.4285714285102041,1.0463289354604597,4.5665538564515863e-11,BENIGN,False
185.167.164.41,2.0,1.0,1.0,42.0,2.0,2.0,42.0,15.652475842498529,1.0,0.49999999975,1.0461593349472937,4.565813659128157e-11,BENIGN,False
34.198.228.128,2.0,1.0,1.0,42.0,2.0,2.0,42.0,15.652475842498529,1.0,0.49999999975,1.0461593349472937,4.565813659128157e-11,BENIGN,False
172.217.6.230,5.0,2.0,3.0,655.0,4.0,5.0,655.0,44.14748010928824,0.75,0.39999999992,1.0459423898436477,4.564866833071725e-11,BENIGN,False
74.119.118.66,4.0,2.0,2.0,59.0,3.0,4.0,59.0,12.0,1.0,0.499999999875,1.0457995974293792,4.564243635883966e-11,BENIGN,False
198.255.77.54,2.0,1.0,1.0,488.0,2.0,2.0,488.0,96.7470929795826,1.0,0.49999999975,1.0454143529790068,4.562562291260011e-11,BENIGN,False
72.246.45.9,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
54.65.28.17,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
52.216.32.115,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
34.199.97.28,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
8.43.72.32,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
222.255.27.165,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
52.84.145.118,2.0,1.0,1.0,13.0,2.0,2.0,13.0,3.4641016151377544,1.0,0.49999999975,1.0453549995753968,4.562303251769691e-11,BENIGN,False
121.14.255.98,2.0,1.0,1.0,498.0,2.0,2.0,498.0,76.36753236814712,1.0,0.49999999975,1.0453327764156006,4.562206261948775e-11,BENIGN,False
54.174.231.207,4.0,2.0,2.0,59.0,3.0,4.0,59.0,12.609520212918492,1.0,0.499999999875,1.0453285080835006,4.562187633420259e-11,BENIGN,False
207.123.46.253,2.0,1.0,1.0,192.0,2.0,2.0,192.0,13.820274961085254,1.0,0.49999999975,1.0451119930800281,4.5612426844748755e-11,BENIGN,False
50.97.40.233,4.0,2.0,2.0,100.0,3.0,4.0,100.0,13.152946437965905,1.0,0.499999999875,1.0450681799562929,4.561051468326324e-11,BENIGN,False
69.166.1.10,4.0,2.0,2.0,88.0,3.0,4.0,88.0,14.035668847618197,1.0,0.499999999875,1.044944890633244,4.5605133896069584e-11,BENIGN,False
52.84.145.87,4.0,2.0,2.0,42.0,3.0,4.0,42.0,9.899494936611664,1.0,0.499999999875,1.0446004676506615,4.559010204474579e-11,BENIGN,False
104.20.1.134,2.0,1.0,1.0,212.0,2.0,2.0,212.0,20.493901531919196,1.0,0.49999999975,1.0444380567202112,4.558301385062592e-11,BENIGN,False
61.213.187.242,2.0,1.0,1.0,96.0,2.0,2.0,96.0,16.703293088490064,1.0,0.49999999975,1.0436270101871838,4.5547616877956636e-11,BENIGN,False
68.67.178.196,8.0,4.0,4.0,205.0,5.0,8.0,205.0,33.34666400106611,1.0,0.4999999999375,1.043521243068413,4.554300082245306e-11,BENIGN,False
172.217.10.33,6.0,3.0,3.0,94.0,4.0,6.0,94.0,20.66397831977182,1.0,0.49999999991666666,1.0434737345511986,4.55409273807738e-11,BENIGN,False
151.101.44.65,2.0,1.0,1.0,77.0,2.0,2.0,77.0,24.73863375370596,1.0,0.49999999975,1.043396246013116,4.553754550371373e-11,BENIGN,False
52.84.143.142,4.0,2.0,2.0,162.0,3.0,4.0,162.0,47.286361670147556,1.0,0.499999999875,1.0431526785651335,4.5526915348786385e-11,BENIGN,False
185.86.139.29,4.0,2.0,2.0,223.0,3.0,4.0,223.0,60.398675482166,1.0,0.499999999875,1.0427767295600656,4.551050758903953e-11,BENIGN,False
182.161.73.84,5.0,2.0,3.0,75.0,4.0,5.0,75.0,16.970562748477157,0.75,0.39999999992,1.0425699486216045,4.5501482929011807e-11,BENIGN,False
52.84.145.229,2.0,1.0,1.0,355.0,2.0,2.0,355.0,69.0941386804988,1.0,0.49999999975,1.0425654385701624,4.5501286094229666e-11,BENIGN,False
119.167.164.25,2.0,1.0,1.0,38.0,2.0,2.0,38.0,12.845232578665131,1.0,0.49999999975,1.042266592826935,4.5488243396709136e-11,BENIGN,False
115.159.71.42,3.0,1.0,2.0,56.0,3.0,3.0,56.0,9.486832980505138,0.6666666666666666,0.3333333332222222,1.042172404181735,4.548413266722059e-11,BENIGN,False
66.235.147.237,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,1.0421398484025752,4.548271181653173e-11,BENIGN,False
184.72.63.86,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,1.0421398484025752,4.548271181653173e-11,BENIGN,False
52.84.26.128,2.0,1.0,1.0,62.0,2.0,2.0,62.0,10.954451150103324,1.0,0.49999999975,1.0419414855835256,4.54740545533556e-11,BENIGN,False
77.67.51.98,2.0,1.0,1.0,350.0,2.0,2.0,350.0,45.43126676640218,1.0,0.49999999975,1.0418880322404127,4.547172165820323e-11,BENIGN,False
91.207.59.161,2.0,1.0,1.0,474.0,2.0,2.0,474.0,64.69157595854347,1.0,0.49999999975,1.0414308182112362,4.545176720203366e-11,BENIGN,False
122.225.115.200,2.0,1.0,1.0,180.0,2.0,2.0,180.0,46.593991028886975,1.0,0.49999999975,1.041422375032248,4.5451398711492465e-11,BENIGN,False
185.75.252.204,2.0,1.0,1.0,21.0,2.0,2.0,21.0,7.348469228349534,1.0,0.49999999975,1.0407546531525014,4.542225693951564e-11,BENIGN,False
61.215.208.240,2.0,1.0,1.0,60.0,2.0,2.0,60.0,16.583123951777,1.0,0.49999999975,1.0405009230216735,4.541118324874631e-11,BENIGN,False
52.84.26.10,2.0,1.0,1.0,904.0,2.0,2.0,904.0,103.46013725102048,1.0,0.49999999975,1.04046409703247,4.54095760308121e-11,BENIGN,False
23.208.77.187,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
50.19.124.156,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
52.84.3.33,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
198.41.215.185,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
23.194.100.143,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
104.97.120.69,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
23.65.224.232,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,1.0404102952766805,4.540722792968388e-11,BENIGN,False
52.84.3.221,2.0,1.0,1.0,60.0,2.0,2.0,60.0,18.0,1.0,0.49999999975,1.0402439625074829,4.539996857248853e-11,BENIGN,False
69.166.1.14,3.0,1.0,2.0,40.0,3.0,3.0,40.0,9.16515138991168,0.6666666666666666,0.3333333332222222,1.0401329265502968,4.539512256602433e-11,BENIGN,False
216.58.219.234,5.0,2.0,3.0,83.0,4.0,5.0,83.0,11.874342087037913,0.75,0.39999999992,1.0401046399746767,4.539388803865338e-11,BENIGN,False
210.160.193.189,2.0,1.0,1.0,55.0,2.0,2.0,55.0,10.295630140987,1.0,0.49999999975,1.0398381485014494,4.5382257397240965e-11,BENIGN,False
23.63.226.51,8.0,4.0,4.0,134.0,5.0,8.0,134.0,15.87450786638754,1.0,0.4999999999375,1.0394603543435443,4.536576910842224e-11,BENIGN,False
151.101.129.63,2.0,1.0,1.0,12.0,2.0,2.0,12.0,5.196152422706631,1.0,0.49999999975,1.0393976900788122,4.536303421569323e-11,BENIGN,False
204.154.111.111,2.0,1.0,1.0,168.0,2.0,2.0,168.0,18.2208671582886,1.0,0.49999999975,1.0391512104179461,4.5352276961375596e-11,BENIGN,False
216.58.212.206,2.0,1.0,1.0,63.0,2.0,2.0,63.0,19.79898987322333,1.0,0.49999999975,1.0388056932208052,4.533719735461331e-11,BENIGN,False
216.58.212.131,4.0,2.0,2.0,68.0,3.0,4.0,68.0,10.440306508910552,1.0,0.499999999875,1.0387837884697615,4.533624135290139e-11,BENIGN,False
151.101.0.175,5.0,2.0,3.0,106.0,4.0,5.0,106.0,11.916375287812986,0.75,0.39999999992,1.038744227766076,4.533451478224223e-11,BENIGN,False
104.16.26.216,5.0,2.0,3.0,83.0,4.0,5.0,83.0,13.114877048603995,0.75,0.39999999992,1.0384624531210735,4.5322217128529545e-11,BENIGN,False
172.217.10.237,8.0,4.0,4.0,113.0,5.0,8.0,113.0,14.491376746189436,1.0,0.4999999999375,1.0381381346367624,4.5308062709445284e-11,BENIGN,False
172.217.3.36,4.0,2.0,2.0,104.0,3.0,4.0,104.0,27.96426290821914,1.0,0.499999999875,1.038009324507806,4.530244097452808e-11,BENIGN,False
68.67.178.110,3.0,1.0,2.0,52.0,3.0,3.0,52.0,11.40175425099138,0.6666666666666666,0.3333333332222222,1.037995272965909,4.530182771496253e-11,BENIGN,False
63.251.88.56,8.0,4.0,4.0,106.0,5.0,8.0,106.0,23.60084744241189,1.0,0.4999999999375,1.0378183420309584,4.529410581589291e-11,BENIGN,False
52.84.145.136,2.0,1.0,1.0,461.0,2.0,2.0,461.0,30.298514815086236,1.0,0.49999999975,1.0376844385295423,4.5288261787977205e-11,BENIGN,False
109.248.237.34,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.03758788197899,4.5284047714626593e-11,BENIGN,False
192.229.163.4,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.03758788197899,4.5284047714626593e-11,BENIGN,False
183.79.215.137,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.03758788197899,4.5284047714626593e-11,BENIGN,False
204.236.236.52,4.0,2.0,2.0,40.0,3.0,4.0,40.0,8.831760866327848,1.0,0.499999999875,1.0375307681719474,4.528155506373099e-11,BENIGN,False
172.217.10.99,8.0,4.0,4.0,147.0,5.0,8.0,147.0,18.708286933869704,1.0,0.4999999999375,1.0371501681186692,4.5264944315598534e-11,BENIGN,False
54.149.95.48,4.0,2.0,2.0,40.0,3.0,4.0,40.0,8.94427190999916,1.0,0.499999999875,1.0370953157149043,4.526255036043339e-11,BENIGN,False
172.217.9.238,18.0,9.0,9.0,301.0,10.0,18.0,301.0,24.1039415863879,1.0,0.4999999999722222,1.0370413566024668,4.526019539169802e-11,BENIGN,False
104.23.130.81,2.0,1.0,1.0,292.0,2.0,2.0,292.0,24.083189157584595,1.0,0.49999999975,1.036751183141932,4.524753118362409e-11,BENIGN,False
23.4.59.27,6.0,3.0,3.0,206.0,4.0,6.0,206.0,29.37686164313676,1.0,0.49999999991666666,1.0366312491425478,4.524229683476068e-11,BENIGN,False
52.84.145.248,4.0,2.0,2.0,99.0,3.0,4.0,99.0,21.260291625469296,1.0,0.499999999875,1.036316607915508,4.5228564765809485e-11,BENIGN,False
172.217.6.195,4.0,2.0,2.0,43.0,3.0,4.0,43.0,7.483314773547883,1.0,0.499999999875,1.0362590940260135,4.5226054653884166e-11,BENIGN,False
172.217.10.42,1.0,0.0,1.0,32.0,2.0,1.0,32.0,0.0,0.5,0.0,1.036194158097593,4.522322061762367e-11,,
216.200.232.216,1.0,0.0,1.0,32.0,2.0,1.0,32.0,0.0,0.5,0.0,1.036194158097593,4.522322061762367e-11,,
72.21.91.187,1.0,0.0,1.0,32.0,2.0,1.0,32.0,0.0,0.5,0.0,1.036194158097593,4.522322061762367e-11,,
74.119.118.86,1.0,0.0,1.0,32.0,2.0,1.0,32.0,0.0,0.5,0.0,1.036194158097593,4.522322061762367e-11,,
52.71.199.47,1.0,0.0,1.0,32.0,2.0,1.0,32.0,0.0,0.5,0.0,1.036194158097593,4.522322061762367e-11,,
192.33.31.167,2.0,1.0,1.0,217.0,2.0,2.0,217.0,49.598387070548974,1.0,0.49999999975,1.0360533087970296,4.521707345018073e-11,BENIGN,False
83.222.104.102,3.0,1.0,2.0,48.0,3.0,3.0,48.0,11.661903789690601,0.6666666666666666,0.3333333332222222,1.0357417823348976,4.520347732071491e-11,BENIGN,False
52.84.29.100,4.0,2.0,2.0,46.0,3.0,4.0,46.0,9.165151389911678,1.0,0.499999999875,1.0356027017636087,4.519740734694612e-11,BENIGN,False
151.101.117.108,2.0,1.0,1.0,61.0,2.0,2.0,61.0,19.44222209522358,1.0,0.49999999975,1.0355699255274593,4.519597687472543e-11,BENIGN,False
52.84.143.82,2.0,1.0,1.0,61.0,2.0,2.0,61.0,19.44222209522358,1.0,0.49999999975,1.0355699255274593,4.519597687472543e-11,BENIGN,False
194.232.104.149,2.0,1.0,1.0,261.0,2.0,2.0,261.0,16.1245154965971,1.0,0.49999999975,1.0354472787364712,4.519062412992992e-11,BENIGN,False
182.22.25.252,2.0,1.0,1.0,52.0,2.0,2.0,52.0,17.74823934929885,1.0,0.49999999975,1.0354180756028135,4.5189349600686715e-11,BENIGN,False
52.84.145.37,2.0,1.0,1.0,122.0,2.0,2.0,122.0,36.3318042491699,1.0,0.49999999975,1.0353974728135036,4.518845042124335e-11,BENIGN,False
172.217.10.106,6.0,3.0,3.0,94.0,4.0,6.0,94.0,17.888543819998326,1.0,0.49999999991666666,1.0350863072728569,4.517487004368254e-11,BENIGN,False
151.101.118.2,2.0,1.0,1.0,86.0,2.0,2.0,86.0,21.908902300206645,1.0,0.49999999975,1.0349540389260283,4.5169097379763705e-11,BENIGN,False
52.84.145.241,2.0,1.0,1.0,339.0,2.0,2.0,339.0,57.358521598799946,1.0,0.49999999975,1.0348082265469412,4.516273360581583e-11,BENIGN,False
23.10.108.151,8.0,4.0,4.0,649.0,5.0,8.0,649.0,62.48199740725324,1.0,0.4999999999375,1.0346997464830279,4.5157999147679176e-11,BENIGN,False
74.125.22.157,6.0,3.0,3.0,70.0,4.0,6.0,70.0,12.884098726725124,1.0,0.49999999991666666,1.0346120686100444,4.515417257158605e-11,BENIGN,False
157.240.18.35,14.0,7.0,7.0,509.0,8.0,14.0,509.0,90.14432871789548,1.0,0.49999999996428574,1.0345183088020167,4.5150080558086095e-11,BENIGN,False
172.217.10.66,8.0,4.0,4.0,145.0,5.0,8.0,145.0,20.83266665599966,1.0,0.4999999999375,1.0342770789347637,4.513955242354578e-11,BENIGN,False
34.205.1.52,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
67.55.65.228,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.41.230.224,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.84.145.38,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
195.209.111.15,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.5.183.238,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.216.64.219,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.21.154.165,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
52.84.8.46,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
202.131.200.84,2.0,1.0,1.0,26.0,2.0,2.0,26.0,5.0,1.0,0.49999999975,1.034241739125688,4.513801006782998e-11,BENIGN,False
172.217.10.68,4.0,1.0,3.0,186.0,4.0,4.0,186.0,7.745966692414834,0.5,0.2499999999375,1.033553794302117,4.510798569422589e-11,BENIGN,False
54.210.10.219,2.0,1.0,1.0,74.0,2.0,2.0,74.0,24.186773244895644,1.0,0.49999999975,1.0335216725192136,4.510658378468652e-11,BENIGN,False
213.180.204.92,4.0,2.0,2.0,518.0,3.0,4.0,518.0,46.43274706497564,1.0,0.499999999875,1.0335127530439714,4.5106194506872595e-11,BENIGN,False
139.61.74.125,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.306623862918075,1.0,0.499999999875,1.0332680830889722,4.509551623459421e-11,BENIGN,False
38.71.5.33,2.0,1.0,1.0,56.0,2.0,2.0,56.0,19.595917942265423,1.0,0.49999999975,1.0331362665283736,4.508976328824297e-11,BENIGN,False
52.52.10.156,4.0,2.0,2.0,53.0,3.0,4.0,53.0,11.874342087037919,1.0,0.499999999875,1.0330897322199306,4.508773236452027e-11,BENIGN,False
185.49.145.177,4.0,2.0,2.0,45.0,3.0,4.0,45.0,6.557438524301999,1.0,0.499999999875,1.0326207990126297,4.5067266441485503e-11,BENIGN,False
54.213.76.99,4.0,2.0,2.0,45.0,3.0,4.0,45.0,6.557438524302,1.0,0.499999999875,1.0326207990126297,4.5067266441485503e-11,BENIGN,False
184.169.142.67,2.0,1.0,1.0,48.0,2.0,2.0,48.0,17.88854381999832,1.0,0.49999999975,1.0323430577369799,4.5055144818442973e-11,BENIGN,False
204.236.135.247,2.0,1.0,1.0,57.0,2.0,2.0,57.0,19.79898987322333,1.0,0.49999999975,1.0322220516564244,4.504986368012129e-11,BENIGN,False
109.248.237.37,1.0,0.0,1.0,31.0,2.0,1.0,31.0,0.0,0.5,0.0,1.032127080412279,4.5045718795214585e-11,,
31.13.71.7,9.0,4.0,5.0,507.0,6.0,9.0,507.0,69.79971346646059,0.8333333333333334,0.4444444443950617,1.0321246293439785,4.5045611821823896e-11,BENIGN,False
69.90.153.133,2.0,1.0,1.0,102.0,2.0,2.0,102.0,23.999999999999996,1.0,0.49999999975,1.032000243456545,4.504018317663692e-11,BENIGN,False
206.126.112.147,1.0,0.0,1.0,579.0,2.0,1.0,579.0,0.0,0.5,0.0,1.031969322706306,4.5038833684460394e-11,,
68.67.178.246,7.0,3.0,4.0,228.0,5.0,7.0,228.0,20.784609690826525,0.8,0.4285714285102041,1.0318767276794611,4.503479250617891e-11,BENIGN,False
206.126.112.157,2.0,1.0,1.0,160.0,2.0,2.0,160.0,17.776388834631177,1.0,0.49999999975,1.0318170599102836,4.503218839123752e-11,BENIGN,False
108.161.188.128,2.0,1.0,1.0,466.0,2.0,2.0,466.0,70.74602462329598,1.0,0.49999999975,1.0317837254466409,4.503073355597166e-11,BENIGN,False
98.139.225.43,9.0,3.0,6.0,262.0,7.0,9.0,262.0,17.57839583124695,0.5714285714285714,0.3333333332962963,1.031737028245054,4.502869552300931e-11,BENIGN,False
172.217.10.78,16.0,8.0,8.0,634.0,9.0,16.0,634.0,57.29746940310711,1.0,0.49999999996875,1.031501553009403,4.501841854118249e-11,BENIGN,False
66.198.24.181,4.0,2.0,2.0,139.0,3.0,4.0,139.0,33.31666249791537,1.0,0.499999999875,1.031430790997642,4.5015330233798964e-11,BENIGN,False
54.76.211.99,3.0,1.0,2.0,81.0,3.0,3.0,81.0,13.638181696985855,0.6666666666666666,0.3333333332222222,1.0313241920757072,4.501067787542908e-11,BENIGN,False
172.217.10.10,2.0,1.0,1.0,66.0,2.0,2.0,66.0,11.313708498984761,1.0,0.49999999975,1.03108786881156,4.5000363882604385e-11,BENIGN,False
172.217.10.238,17.0,8.0,9.0,1195.0,10.0,17.0,1195.0,112.30316113093167,0.9,0.470588235266436,1.0310724080640072,4.49996891202618e-11,BENIGN,False
23.194.140.205,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.030995101563919,4.4996315187991146e-11,BENIGN,False
74.217.63.13,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.030995101563919,4.4996315187991146e-11,BENIGN,False
172.217.7.6,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.030995101563919,4.4996315187991146e-11,BENIGN,False
34.202.69.17,3.0,1.0,2.0,40.0,3.0,3.0,40.0,9.797958971132713,0.6666666666666666,0.3333333332222222,1.030759850552416,4.498604799210843e-11,BENIGN,False
172.217.10.3,6.0,3.0,3.0,93.0,4.0,6.0,93.0,19.235384061671347,1.0,0.49999999991666666,1.0306429469215883,4.498094589937165e-11,BENIGN,False
195.209.111.7,3.0,1.0,2.0,160.0,3.0,3.0,160.0,44.665422868254595,0.6666666666666666,0.3333333332222222,1.0302700959220956,4.4964673347672925e-11,BENIGN,False
5.9.57.153,2.0,1.0,1.0,154.0,2.0,2.0,154.0,17.435595774162696,1.0,0.49999999975,1.030127205773034,4.495843711029926e-11,BENIGN,False
213.180.204.101,2.0,1.0,1.0,154.0,2.0,2.0,154.0,41.27953488110058,1.0,0.49999999975,1.029614211038301,4.4936048184552856e-11,BENIGN,False
14.128.25.249,2.0,1.0,1.0,70.0,2.0,2.0,70.0,22.271057451320086,1.0,0.49999999975,1.0295501233099258,4.493325116677723e-11,BENIGN,False
173.241.254.199,3.0,2.0,1.0,82.0,3.0,3.0,82.0,23.664319132398465,1.5,0.6666666664444444,1.0295020104922012,4.493115135126149e-11,BENIGN,False
172.217.7.226,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327848,1.0,0.499999999875,1.0292833581946201,4.492160858264541e-11,BENIGN,False
69.147.82.61,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327846,1.0,0.499999999875,1.0292833581946201,4.492160858264541e-11,BENIGN,False
158.69.26.71,2.0,1.0,1.0,89.0,2.0,2.0,89.0,16.06237840420901,1.0,0.49999999975,1.02923598691019,4.491954113029588e-11,BENIGN,False
52.0.235.123,2.0,1.0,1.0,65.0,2.0,2.0,65.0,20.149441679609886,1.0,0.49999999975,1.0290840640524213,4.491291067319473e-11,BENIGN,False
54.165.80.212,2.0,1.0,1.0,65.0,2.0,2.0,65.0,20.149441679609886,1.0,0.49999999975,1.0290840640524213,4.491291067319473e-11,BENIGN,False
52.84.29.179,2.0,1.0,1.0,510.0,2.0,2.0,510.0,80.38034585643432,1.0,0.49999999975,1.0290444163834693,4.4911180307060177e-11,BENIGN,False
172.217.10.134,8.0,4.0,4.0,223.0,5.0,8.0,223.0,22.405356502408083,1.0,0.4999999999375,1.028943193159836,4.49067625633987e-11,BENIGN,False
172.217.10.230,2.0,1.0,1.0,76.0,2.0,2.0,76.0,24.55605831561735,1.0,0.49999999975,1.028899657660609,4.4904862518440086e-11,BENIGN,False
52.84.143.148,6.0,3.0,3.0,84.0,4.0,6.0,84.0,14.730919862656235,1.0,0.49999999991666666,1.028781809437707,4.489971920032538e-11,BENIGN,False
151.101.44.134,4.0,2.0,2.0,165.0,3.0,4.0,165.0,45.89117562233504,1.0,0.499999999875,1.0286646172579437,4.4894604514280606e-11,BENIGN,False
183.79.226.162,2.0,1.0,1.0,525.0,2.0,2.0,525.0,55.80322571321482,1.0,0.49999999975,1.0286046853516497,4.4891988871450366e-11,BENIGN,False
23.76.195.16,2.0,1.0,1.0,89.0,2.0,2.0,89.0,25.455844122715714,1.0,0.49999999975,1.0284523379930675,4.488533988761482e-11,BENIGN,False
93.93.53.199,2.0,1.0,1.0,131.0,2.0,2.0,131.0,16.06237840420901,1.0,0.49999999975,1.028343946469872,4.488060929371189e-11,BENIGN,False
52.84.40.52,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,1.0279986209125707,4.4865538050797903e-11,BENIGN,False
168.62.105.45,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,1.0279986209125707,4.4865538050797903e-11,BENIGN,False
77.109.110.134,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.0277190174088713,4.485333515346014e-11,BENIGN,False
142.0.198.20,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.0277190174088713,4.485333515346014e-11,BENIGN,False
54.225.67.153,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.0277190174088713,4.485333515346014e-11,BENIGN,False
180.163.255.159,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.0277190174088713,4.485333515346014e-11,BENIGN,False
224.0.1.24,1.0,0.0,1.0,39.0,2.0,1.0,39.0,0.0,0.5,0.0,1.0277001985611909,4.485251383161252e-11,,
