node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,graph_deviation_score_raw,graph_deviation_score
104.79.134.190,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,1.254347258410896,0.013048970931225631
23.46.61.150,2.0,1.0,1.0,31.0,2.0,2.0,31.0,10.392304845413264,1.0,0.49999999975,1.2543459595184028,0.013048957418850751
194.226.130.228,2.0,1.0,1.0,31.0,2.0,2.0,31.0,10.392304845413264,1.0,0.49999999975,1.2543459595184028,0.013048957418850751
35.187.104.107,2.0,1.0,1.0,28.0,2.0,2.0,28.0,11.489125293076057,1.0,0.49999999975,1.2543387281818794,0.01304888219127764
136.243.131.32,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
54.230.38.77,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
174.35.76.12,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
54.214.49.4,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
23.194.140.249,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
35.190.149.201,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
144.76.67.119,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
216.58.209.110,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
50.31.164.174,2.0,1.0,1.0,34.0,2.0,2.0,34.0,9.643650760992953,1.0,0.49999999975,1.254325899642808,0.013048748736022478
104.20.60.121,2.0,1.0,1.0,38.0,2.0,2.0,38.0,8.485281374238571,1.0,0.49999999975,1.254311707680721,0.013048601097081598
54.225.163.68,2.0,1.0,1.0,30.0,2.0,2.0,30.0,11.180339887498949,1.0,0.49999999975,1.2543104368037525,0.013048587876152139
52.72.181.178,2.0,1.0,1.0,44.0,2.0,2.0,44.0,6.557438524302001,1.0,0.49999999975,1.2543053356276048,0.013048534808631307
172.217.10.35,2.0,1.0,1.0,32.0,2.0,2.0,32.0,10.583005244258363,1.0,0.49999999975,1.2543047635165245,0.013048528856961379
168.61.152.29,2.0,1.0,1.0,32.0,2.0,2.0,32.0,10.583005244258363,1.0,0.49999999975,1.2543047635165245,0.013048528856961379
52.20.182.36,2.0,1.0,1.0,32.0,2.0,2.0,32.0,10.583005244258363,1.0,0.49999999975,1.2543047635165245,0.013048528856961379
23.53.112.11,2.0,1.0,1.0,32.0,2.0,2.0,32.0,10.583005244258363,1.0,0.49999999975,1.2543047635165245,0.013048528856961379
52.84.8.47,2.0,1.0,1.0,32.0,2.0,2.0,32.0,10.583005244258363,1.0,0.49999999975,1.2543047635165245,0.013048528856961379
66.235.144.5,2.0,1.0,1.0,27.0,2.0,2.0,27.0,12.328828005937952,1.0,0.49999999975,1.2542991554684022,0.013048470516452849
142.0.198.20,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.2542875562626823,0.013048349849949016
54.225.67.153,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.2542875562626823,0.013048349849949016
180.163.255.159,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.2542875562626823,0.013048349849949016
77.109.110.134,2.0,1.0,1.0,35.0,2.0,2.0,35.0,9.797958971132713,1.0,0.49999999975,1.2542875562626823,0.013048349849949016
216.98.48.89,2.0,1.0,1.0,39.0,2.0,2.0,39.0,8.602325267042627,1.0,0.49999999975,1.2542762852846319,0.013048232597996689
192.99.233.197,2.0,1.0,1.0,45.0,2.0,2.0,45.0,6.6332495807108005,1.0,0.49999999975,1.254273145290103,0.013048199932642612
52.22.187.200,2.0,1.0,1.0,45.0,2.0,2.0,45.0,6.6332495807108005,1.0,0.49999999975,1.254273145290103,0.013048199932642612
13.56.7.139,2.0,1.0,1.0,31.0,2.0,2.0,31.0,11.40175425099138,1.0,0.49999999975,1.2542668332708413,0.013048134268724337
52.216.20.219,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,1.2542638321465258,0.013048103048036693
23.192.61.7,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,1.2542638321465258,0.013048103048036693
52.84.4.64,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,1.2542638321465258,0.013048103048036693
152.163.64.1,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,1.2542638321465258,0.013048103048036693
108.168.174.48,2.0,1.0,1.0,33.0,2.0,2.0,33.0,10.77032961426901,1.0,0.49999999975,1.2542638321465258,0.013048103048036693
54.230.36.4,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
104.16.205.165,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
52.84.145.232,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
136.243.137.66,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
217.69.139.42,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
52.216.225.83,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
23.208.30.80,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,1.2542494004443028,0.013047952915079862
66.235.144.209,2.0,1.0,1.0,30.0,2.0,2.0,30.0,11.999999999999998,1.0,0.49999999975,1.2542461872944464,0.013047919488691122
23.211.102.137,2.0,1.0,1.0,30.0,2.0,2.0,30.0,11.999999999999998,1.0,0.49999999975,1.2542461872944464,0.013047919488691122
72.5.205.60,2.0,1.0,1.0,30.0,2.0,2.0,30.0,11.999999999999998,1.0,0.49999999975,1.2542461872944464,0.013047919488691122
54.178.224.169,2.0,1.0,1.0,30.0,2.0,2.0,30.0,11.999999999999998,1.0,0.49999999975,1.2542461872944464,0.013047919488691122
52.84.143.160,2.0,1.0,1.0,40.0,2.0,2.0,40.0,8.717797887081348,1.0,0.49999999975,1.2542409860536232,0.01304786538019776
31.13.71.36,10.0,5.0,5.0,444.0,6.0,10.0,444.0,59.10160742314883,1.0,0.49999999995,1.2542379831983221,0.013047834141502675
54.183.83.241,2.0,1.0,1.0,32.0,2.0,2.0,32.0,11.618950038622252,1.0,0.49999999975,1.254223560413322,0.01304768410131169
23.194.140.205,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.2542231518324476,0.013047679850846025
74.217.63.13,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.2542231518324476,0.013047679850846025
172.217.7.6,2.0,1.0,1.0,34.0,2.0,2.0,34.0,10.954451150103324,1.0,0.49999999975,1.2542231518324476,0.013047679850846025
210.160.193.167,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,1.2542114237237878,0.01304755784336528
52.2.0.226,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,1.2542114237237878,0.01304755784336528
104.97.137.113,2.0,1.0,1.0,37.0,2.0,2.0,37.0,10.099504938362077,1.0,0.49999999975,1.2542114237237878,0.01304755784336528
52.0.195.74,2.0,1.0,1.0,41.0,2.0,2.0,41.0,8.831760866327848,1.0,0.49999999975,1.2542058051566398,0.013047499393427356
145.243.233.163,2.0,1.0,1.0,31.0,2.0,2.0,31.0,12.24744871391589,1.0,0.49999999975,1.25420054304464,0.013047444651691314
5.9.12.131,2.0,1.0,1.0,31.0,2.0,2.0,31.0,12.24744871391589,1.0,0.49999999975,1.25420054304464,0.013047444651691314
173.194.68.157,2.0,1.0,1.0,35.0,2.0,2.0,35.0,11.135528725660045,1.0,0.49999999975,1.254182710120872,0.013047259135836509
107.178.240.89,2.0,1.0,1.0,35.0,2.0,2.0,35.0,11.135528725660045,1.0,0.49999999975,1.254182710120872,0.013047259135836509
104.79.144.70,2.0,1.0,1.0,33.0,2.0,2.0,33.0,11.832159566199232,1.0,0.49999999975,1.2541806000209923,0.013047237184473514
34.192.57.248,2.0,1.0,1.0,33.0,2.0,2.0,33.0,11.832159566199232,1.0,0.49999999975,1.2541806000209923,0.013047237184473514
23.63.226.152,2.0,1.0,1.0,48.0,2.0,2.0,48.0,6.855654600401045,1.0,0.49999999975,1.2541769684118687,0.013047199404854217
52.84.40.121,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,1.2541736182552972,0.013047164553185013
52.84.135.126,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,1.2541736182552972,0.013047164553185013
173.194.175.156,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,1.2541736182552972,0.013047164553185013
54.183.40.204,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,1.2541736182552972,0.013047164553185013
104.16.67.157,2.0,1.0,1.0,38.0,2.0,2.0,38.0,10.246950765959598,1.0,0.49999999975,1.2541736182552972,0.013047164553185013
63.140.32.140,2.0,1.0,1.0,30.0,2.0,2.0,30.0,13.2664991614216,1.0,0.49999999975,1.2541469120602153,0.013046886728714183
54.215.151.199,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,1.2541424955551204,0.013046840783824348
52.73.87.165,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,1.2541424955551204,0.013046840783824348
52.84.145.142,2.0,1.0,1.0,36.0,2.0,2.0,36.0,11.313708498984761,1.0,0.49999999975,1.2541424955551204,0.013046840783824348
176.34.20.89,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,1.0,0.49999999975,1.2541379354960984,0.013046793345543423
151.101.64.68,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,1.0,0.49999999975,1.2541379354960984,0.013046793345543423
199.38.165.156,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,1.0,0.49999999975,1.2541379354960984,0.013046793345543423
23.53.112.112,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,1.0,0.49999999975,1.2541379354960984,0.013046793345543423
104.24.113.60,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,1.0,0.49999999975,1.2541379354960984,0.013046793345543423
93.190.69.32,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,1.2541359767496365,0.013046772968709599
172.217.11.36,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,1.2541359767496365,0.013046772968709599
52.84.145.123,2.0,1.0,1.0,39.0,2.0,2.0,39.0,10.392304845413264,1.0,0.49999999975,1.2541359767496365,0.013046772968709599
54.152.47.87,2.0,1.0,1.0,43.0,2.0,2.0,43.0,9.055385138137417,1.0,0.49999999975,1.254135780552752,0.013046770927673972
52.84.145.172,2.0,1.0,1.0,43.0,2.0,2.0,43.0,9.055385138137417,1.0,0.49999999975,1.254135780552752,0.013046770927673972
64.71.142.124,2.0,1.0,1.0,37.0,2.0,2.0,37.0,11.489125293076057,1.0,0.49999999975,1.2541024975670174,0.013046424684868845
168.62.105.45,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,1.2541009286185627,0.013046408363102571
52.84.40.52,2.0,1.0,1.0,44.0,2.0,2.0,44.0,9.165151389911681,1.0,0.49999999975,1.2541009286185627,0.013046408363102571
52.84.3.10,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,1.0,0.49999999975,1.2540984924204888,0.013046383019340996
52.84.145.147,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,1.0,0.49999999975,1.2540984924204888,0.013046383019340996
66.235.128.102,2.0,1.0,1.0,32.0,2.0,2.0,32.0,13.228756555322953,1.0,0.49999999975,1.2540973748429876,0.013046371393185457
23.195.254.62,2.0,1.0,1.0,35.0,2.0,2.0,35.0,12.247448713915892,1.0,0.49999999975,1.2540955516602565,0.013046352426620736
204.11.109.75,2.0,1.0,1.0,35.0,2.0,2.0,35.0,12.247448713915892,1.0,0.49999999975,1.2540955516602565,0.013046352426620736
146.132.3.2,2.0,1.0,1.0,35.0,2.0,2.0,35.0,12.247448713915892,1.0,0.49999999975,1.2540955516602565,0.013046352426620736
151.101.21.181,2.0,1.0,1.0,45.0,2.0,2.0,45.0,9.273618495495704,1.0,0.49999999975,1.2540661785186624,0.013046046857912988
104.16.142.239,2.0,1.0,1.0,45.0,2.0,2.0,45.0,9.273618495495704,1.0,0.49999999975,1.2540661785186624,0.013046046857912988
184.72.63.86,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,1.2540627063833152,0.013046010737298929
66.235.147.237,2.0,1.0,1.0,38.0,2.0,2.0,38.0,11.661903789690601,1.0,0.49999999975,1.2540627063833152,0.013046010737298929
23.34.76.134,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,1.2540611589371422,0.01304599463922083
23.21.222.6,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,1.2540611589371422,0.01304599463922083
23.208.27.150,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
104.107.3.159,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
23.208.77.211,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
23.208.101.109,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
23.194.141.213,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
151.101.0.65,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
66.198.26.26,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
52.193.134.61,2.0,1.0,1.0,36.0,2.0,2.0,36.0,12.449899597988733,1.0,0.49999999975,1.2540534345901229,0.013045914282860945
5.9.92.53,2.0,1.0,1.0,52.0,2.0,2.0,52.0,7.14142842854285,1.0,0.49999999975,1.2540495764885904,0.01304587414704177
23.21.83.14,2.0,1.0,1.0,52.0,2.0,2.0,52.0,7.14142842854285,1.0,0.49999999975,1.2540495764885904,0.01304587414704177
83.222.14.88,2.0,1.0,1.0,46.0,2.0,2.0,46.0,9.38083151964686,1.0,0.49999999975,1.2540315267206263,0.013045686375357414
151.101.21.128,2.0,1.0,1.0,46.0,2.0,2.0,46.0,9.38083151964686,1.0,0.49999999975,1.2540315267206263,0.013045686375357414
174.35.72.222,2.0,1.0,1.0,46.0,2.0,2.0,46.0,9.38083151964686,1.0,0.49999999975,1.2540315267206263,0.013045686375357414
38.93.140.48,2.0,1.0,1.0,42.0,2.0,2.0,42.0,10.816653826391967,1.0,0.49999999975,1.2540239703827858,0.013045607766796535
130.211.8.7,2.0,1.0,1.0,39.0,2.0,2.0,39.0,11.832159566199232,1.0,0.49999999975,1.2540231129444177,0.013045598846867651
52.72.223.210,2.0,1.0,1.0,39.0,2.0,2.0,39.0,11.832159566199232,1.0,0.49999999975,1.2540231129444177,0.013045598846867651
52.84.145.174,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.2540215982445946,0.013045583089449735
198.11.132.221,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.2540215982445946,0.013045583089449735
52.68.16.81,2.0,1.0,1.0,35.0,2.0,2.0,35.0,13.19090595827292,1.0,0.49999999975,1.2540215982445946,0.013045583089449735
104.106.252.25,2.0,1.0,1.0,37.0,2.0,2.0,37.0,12.649110640673518,1.0,0.49999999975,1.2540115714767404,0.013045478781012509
35.162.50.201,2.0,1.0,1.0,37.0,2.0,2.0,37.0,12.649110640673518,1.0,0.49999999975,1.2540115714767404,0.013045478781012509
23.203.49.224,2.0,1.0,1.0,37.0,2.0,2.0,37.0,12.649110640673518,1.0,0.49999999975,1.2540115714767404,0.013045478781012509
104.28.26.91,2.0,1.0,1.0,37.0,2.0,2.0,37.0,12.649110640673518,1.0,0.49999999975,1.2540115714767404,0.013045478781012509
178.250.2.85,2.0,1.0,1.0,37.0,2.0,2.0,37.0,12.649110640673518,1.0,0.49999999975,1.2540115714767404,0.013045478781012509
52.71.215.215,2.0,1.0,1.0,34.0,2.0,2.0,34.0,13.74772708486752,1.0,0.49999999975,1.2540041993600397,0.013045402088903618
63.140.58.233,2.0,1.0,1.0,33.0,2.0,2.0,33.0,14.142135623730951,1.0,0.49999999975,1.2539995312756154,0.013045353526834743
72.14.249.132,2.0,1.0,1.0,47.0,2.0,2.0,47.0,9.48683298050514,1.0,0.49999999975,1.253996969891646,0.013045326880764657
52.84.145.191,2.0,1.0,1.0,47.0,2.0,2.0,47.0,9.48683298050514,1.0,0.49999999975,1.253996969891646,0.013045326880764657
27.221.28.153,2.0,1.0,1.0,43.0,2.0,2.0,43.0,10.954451150103322,1.0,0.49999999975,1.2539869212175856,0.013045222344437231
52.91.229.182,2.0,1.0,1.0,54.0,2.0,2.0,54.0,7.280109889280519,1.0,0.49999999975,1.253986210173727,0.013045214947450008
185.11.128.205,2.0,1.0,1.0,40.0,2.0,2.0,40.0,12.0,1.0,0.49999999975,1.2539837088334886,0.013045188926014684
205.185.216.42,2.0,1.0,1.0,40.0,2.0,2.0,40.0,12.0,1.0,0.49999999975,1.2539837088334886,0.013045188926014684
23.194.141.143,2.0,1.0,1.0,40.0,2.0,2.0,40.0,12.0,1.0,0.49999999975,1.2539837088334886,0.013045188926014684
192.35.249.120,2.0,1.0,1.0,36.0,2.0,2.0,36.0,13.416407864998737,1.0,0.49999999975,1.2539776743073556,0.013045126148856633
163.211.251.22,2.0,1.0,1.0,36.0,2.0,2.0,36.0,13.416407864998737,1.0,0.49999999975,1.2539776743073556,0.013045126148856633
119.167.164.25,2.0,1.0,1.0,38.0,2.0,2.0,38.0,12.845232578665131,1.0,0.49999999975,1.2539699505045305,0.013045045798157998
52.51.222.188,2.0,1.0,1.0,48.0,2.0,2.0,48.0,9.59166304662544,1.0,0.49999999975,1.2539625048830874,0.013044968341379483
216.58.212.227,2.0,1.0,1.0,48.0,2.0,2.0,48.0,9.59166304662544,1.0,0.49999999975,1.2539625048830874,0.013044968341379483
118.178.155.85,2.0,1.0,1.0,35.0,2.0,2.0,35.0,14.0,1.0,0.49999999975,1.2539581769625645,0.013044923318034697
162.247.242.19,2.0,1.0,1.0,35.0,2.0,2.0,35.0,14.0,1.0,0.49999999975,1.2539581769625645,0.013044923318034697
104.106.241.83,2.0,1.0,1.0,35.0,2.0,2.0,35.0,14.0,1.0,0.49999999975,1.2539581769625645,0.013044923318034697
54.76.70.15,2.0,1.0,1.0,41.0,2.0,2.0,41.0,12.165525060596439,1.0,0.49999999975,1.253944486214363,0.013044780893220427
108.168.142.92,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,1.0,0.49999999975,1.2539340425973085,0.013044672248302165
216.18.168.52,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,1.0,0.49999999975,1.2539340425973085,0.013044672248302165
31.130.201.98,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,1.0,0.49999999975,1.2539340425973085,0.013044672248302165
151.101.45.179,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,1.0,0.49999999975,1.2539340425973085,0.013044672248302165
52.84.145.198,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,1.0,0.49999999975,1.2539340425973085,0.013044672248302165
52.84.26.81,2.0,1.0,1.0,39.0,2.0,2.0,39.0,13.038404810405298,1.0,0.49999999975,1.2539285607466697,0.013044615220625696
88.212.196.67,2.0,1.0,1.0,49.0,2.0,2.0,49.0,9.695359714832659,1.0,0.49999999975,1.2539281287165482,0.01304461072621758
54.223.32.166,2.0,1.0,1.0,49.0,2.0,2.0,49.0,9.695359714832659,1.0,0.49999999975,1.2539281287165482,0.01304461072621758
104.20.10.37,2.0,1.0,1.0,49.0,2.0,2.0,49.0,9.695359714832659,1.0,0.49999999975,1.2539281287165482,0.01304461072621758
104.25.216.101,2.0,1.0,1.0,45.0,2.0,2.0,45.0,11.224972160321824,1.0,0.49999999975,1.2539132205870316,0.013044455636988982
23.65.227.248,2.0,1.0,1.0,45.0,2.0,2.0,45.0,11.224972160321824,1.0,0.49999999975,1.2539132205870316,0.013044455636988982
209.48.71.242,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,1.2539054377769654,0.01304437467243819
23.21.71.82,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,1.2539054377769654,0.01304437467243819
104.88.70.158,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,1.2539054377769654,0.01304437467243819
104.19.195.102,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,1.2539054377769654,0.01304437467243819
199.38.164.157,2.0,1.0,1.0,38.0,2.0,2.0,38.0,13.856406460551018,1.0,0.49999999975,1.2538906890829438,0.013044221241816588
152.195.33.25,2.0,1.0,1.0,40.0,2.0,2.0,40.0,13.228756555322954,1.0,0.49999999975,1.2538873920742213,0.013044186943044305
199.16.156.75,2.0,1.0,1.0,40.0,2.0,2.0,40.0,13.228756555322954,1.0,0.49999999975,1.2538873920742213,0.013044186943044305
104.25.163.34,2.0,1.0,1.0,46.0,2.0,2.0,46.0,11.357816691600545,1.0,0.49999999975,1.253876559649194,0.013044074253357818
52.197.112.110,2.0,1.0,1.0,46.0,2.0,2.0,46.0,11.357816691600545,1.0,0.49999999975,1.253876559649194,0.013044074253357818
52.69.106.192,2.0,1.0,1.0,46.0,2.0,2.0,46.0,11.357816691600545,1.0,0.49999999975,1.253876559649194,0.013044074253357818
23.208.91.89,2.0,1.0,1.0,46.0,2.0,2.0,46.0,11.357816691600545,1.0,0.49999999975,1.253876559649194,0.013044074253357818
52.84.145.62,2.0,1.0,1.0,37.0,2.0,2.0,37.0,14.491376746189438,1.0,0.49999999975,1.2538671644335206,0.013043976514956118
199.38.165.160,2.0,1.0,1.0,36.0,2.0,2.0,36.0,14.966629547095765,1.0,0.49999999975,1.253856159327095,0.013043862028865538
54.236.64.197,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.071247279470288,1.0,0.49999999975,1.253847600820944,0.0130437729947506
35.186.205.6,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.071247279470288,1.0,0.49999999975,1.253847600820944,0.0130437729947506
210.160.193.169,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.071247279470288,1.0,0.49999999975,1.253847600820944,0.0130437729947506
107.178.244.51,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,1.253846435076877,0.013043760867518414
54.243.176.213,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,1.253846435076877,0.013043760867518414
192.124.249.5,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,1.253846435076877,0.013043760867518414
52.84.26.133,2.0,1.0,1.0,47.0,2.0,2.0,47.0,11.489125293076057,1.0,0.49999999975,1.2538400191060597,0.013043694122192407
184.73.199.81,2.0,1.0,1.0,44.0,2.0,2.0,44.0,12.649110640673518,1.0,0.49999999975,1.2538278365540698,0.013043567387139
52.45.111.191,2.0,1.0,1.0,44.0,2.0,2.0,44.0,12.649110640673518,1.0,0.49999999975,1.2538278365540698,0.013043567387139
52.72.251.16,2.0,1.0,1.0,44.0,2.0,2.0,44.0,12.649110640673518,1.0,0.49999999975,1.2538278365540698,0.013043567387139
173.194.175.157,2.0,1.0,1.0,44.0,2.0,2.0,44.0,12.649110640673518,1.0,0.49999999975,1.2538278365540698,0.013043567387139
172.217.10.228,2.0,1.0,1.0,52.0,2.0,2.0,52.0,10.000000000000002,1.0,0.49999999975,1.2538255057817422,0.013043543140121162
34.199.142.90,2.0,1.0,1.0,42.0,2.0,2.0,42.0,13.601470508735444,1.0,0.49999999975,1.2538056809935374,0.013043336902906334
151.101.192.239,2.0,1.0,1.0,42.0,2.0,2.0,42.0,13.601470508735444,1.0,0.49999999975,1.2538056809935374,0.013043336902906334
54.228.209.190,2.0,1.0,1.0,48.0,2.0,2.0,48.0,11.61895003862225,1.0,0.49999999975,1.2538035948757895,0.013043315201029387
172.217.1.166,2.0,1.0,1.0,53.0,2.0,2.0,53.0,10.09950493836208,1.0,0.49999999975,1.2537914581862553,0.013043188943082975
52.84.32.24,2.0,1.0,1.0,45.0,2.0,2.0,45.0,12.806248474865697,1.0,0.49999999975,1.253789271372305,0.013043166193663722
52.84.142.16,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.966629547095765,1.0,0.49999999975,1.2537774157888077,0.01304304286006261
195.216.249.89,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.966629547095765,1.0,0.49999999975,1.2537774157888077,0.01304304286006261
104.244.46.231,2.0,1.0,1.0,41.0,2.0,2.0,41.0,14.491376746189438,1.0,0.49999999975,1.2537621730491377,0.013042884289885544
109.248.237.34,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.2537574866913443,0.013042835537718862
183.79.215.137,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.2537574866913443,0.013042835537718862
192.229.163.4,2.0,1.0,1.0,54.0,2.0,2.0,54.0,10.19803902718557,1.0,0.49999999975,1.2537574866913443,0.013042835537718862
54.192.37.97,2.0,1.0,1.0,46.0,2.0,2.0,46.0,12.96148139681572,1.0,0.49999999975,1.2537508555081351,0.013042766553538959
133.237.17.83,2.0,1.0,1.0,46.0,2.0,2.0,46.0,12.96148139681572,1.0,0.49999999975,1.2537508555081351,0.013042766553538959
