node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious,rank_asc
193.200.227.42,2.0,1.0,1.0,60.0,2.0,2.0,60.0,10.77032961426901,0.06034224842462947,0.7250502229972761,4.114915144361582,0.25988143160516036,1.0814798478274228,0.01410498874696195,0.018065811193769415,0.07995039706144608,0.002774621614682072,7.050491919512043e-11,0.02297916373747289,BENIGN,False,677
66.198.26.16,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,678
52.84.143.117,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,679
195.244.30.136,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,680
104.88.32.234,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,681
5.45.205.235,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,682
52.43.87.30,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,683
52.84.40.8,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,684
8.18.45.80,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,685
52.87.78.81,2.0,1.0,1.0,34.0,2.0,2.0,34.0,8.000000000000002,0.06034224842462947,0.2499359460224854,4.726251081732292,0.2607810294160897,0.9650531563973461,0.01410498874696195,0.006227562544167825,0.09182829714346652,0.002784226162091667,6.291471352654225e-11,0.022989014931920536,BENIGN,False,686
213.19.162.80,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,687
54.201.188.11,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,688
8.39.37.51,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,689
173.194.204.157,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,690
66.242.12.54,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,691
184.84.243.232,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,692
52.22.184.240,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,693
38.106.10.132,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,694
34.193.206.157,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,695
63.251.210.247,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,696
52.84.26.62,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,0.06034224842462947,0.7628907678393018,4.068302428430008,0.26132917930640254,1.000021272881893,0.01410498874696195,0.019008670208086234,0.07904473922499028,0.002790078479143923,6.519439005690138e-11,0.022989695344875355,BENIGN,False,697
1.1.70.73,2.0,1.0,1.0,61.0,2.0,2.0,61.0,10.862780491200215,0.06034224842462947,0.7575451354268482,4.093159275357993,0.2598479369461635,1.0507375355223345,0.01410498874696195,0.018875475040618445,0.07952769323786005,0.002774264009276194,6.850073553021383e-11,0.02305648422064347,BENIGN,False,698
83.222.104.102,3.0,1.0,2.0,48.0,3.0,3.0,48.0,11.661903789690601,0.00953256430871063,0.6088896595735568,4.934037168640404,0.2028889403374671,1.0549873222339918,0.002228235039534495,0.015171480924757591,0.0958654594103266,0.0021661418276914686,6.877779188896505e-11,0.02308626345421759,BENIGN,False,699
54.199.235.3,4.0,2.0,2.0,128.0,3.0,4.0,128.0,16.155494421403514,0.19001417498665832,0.49632759165703516,2.9267094600494574,0.18001238940435454,0.9918538334154698,0.04441577617542235,0.012366813052022148,0.05686425484011961,0.0019219005508278506,6.466193014951798e-11,0.023113748936610775,BENIGN,False,700
34.225.220.108,5.0,2.0,3.0,72.0,4.0,5.0,72.0,9.59166304662544,0.08275130322131957,1.19095963698946,3.3569880162248347,0.12475919943463099,1.0392078041402244,0.019343100915290692,0.029674705639436205,0.06522431579068008,0.0013319903974812676,6.774907771516516e-11,0.023114822562127466,BENIGN,False,701
172.217.10.136,10.0,5.0,5.0,285.0,6.0,10.0,285.0,39.230090491866065,0.26214017754641433,0.4715648201311544,2.045408010591845,0.266295320842138,1.0007935965244292,0.06127521514278884,0.011749808131767552,0.039741082589165255,0.002843099441671006,6.524474015461137e-11,0.02312184107412748,BENIGN,False,702
52.84.26.128,2.0,1.0,1.0,62.0,2.0,2.0,62.0,10.954451150103324,0.06034224842462947,0.7897402499325795,4.071539244426289,0.2598145034449864,1.0533213443781644,0.01410498874696195,0.01967766893226078,0.07910762866864553,0.0027739070568211944,6.86691817892559e-11,0.023132838694671726,BENIGN,False,703
180.148.171.45,3.0,1.0,2.0,46.0,3.0,3.0,46.0,10.954451150103324,0.00953256430871063,0.6735336524132203,4.868487973052453,0.2029968900944079,0.9905475730462129,0.002228235039534495,0.016782191648526488,0.09459187683803563,0.0021672943522372114,6.457677111306689e-11,0.02315391958858212,BENIGN,False,704
52.84.145.177,3.0,2.0,1.0,62.0,3.0,3.0,62.0,18.16590212458495,0.00953256430871063,0.18769743203185182,5.494851999278451,0.20201165100088386,1.0194925385497673,0.002228235039534495,0.004676788256991602,0.10676176390615501,0.0021567754564944986,6.646378034216471e-11,0.023164712545127874,BENIGN,False,705
172.217.10.142,18.0,9.0,9.0,1027.0,10.0,18.0,1027.0,83.84509526501833,0.19104453681083505,0.9109683833391129,2.2025617980798846,0.5539705255494467,1.1422766216648579,0.04465662304995445,0.022698265988892196,0.04279448886088274,0.005914461008593893,7.446844346729567e-11,0.02321276779655835,BENIGN,False,706
23.4.43.27,5.0,2.0,3.0,309.0,4.0,5.0,309.0,51.52669211195305,0.08275130322131957,2.0367283582263256,2.317479820261023,0.1152513595629624,0.9741470382300388,0.019343100915290692,0.05074841549679931,0.04502727888949062,0.0012304800361833202,6.35075709940873e-11,0.023269855080254302,BENIGN,False,707
52.84.145.147,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,0.06034224842462947,0.0010490358420142578,5.12490168383797,0.26042478372370936,1.0003938984046123,0.01410498874696195,2.6138442353665345e-05,0.09957384542550245,0.0027804227083700573,6.521868263380158e-11,0.02329707907768136,BENIGN,False,708
52.84.3.10,2.0,1.0,1.0,40.0,2.0,2.0,40.0,10.535653752852738,0.06034224842462947,0.0010490358420142578,5.12490168383797,0.26042478372370936,1.0003938984046123,0.01410498874696195,2.6138442353665345e-05,0.09957384542550245,0.0027804227083700573,6.521868263380158e-11,0.02329707907768136,BENIGN,False,709
5.79.102.211,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,710
52.203.36.253,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,711
52.58.216.76,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,712
52.84.26.56,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,713
52.5.249.193,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,714
104.19.192.102,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,715
34.205.104.161,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,0.06034224842462947,0.2936173468064544,4.751007520563562,0.26081715322436516,1.0263930666928611,0.01410498874696195,0.007315956029491283,0.09230930028568186,0.0027846118375846277,6.691364649557465e-11,0.023302971393326675,BENIGN,False,716
52.84.3.162,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,717
54.245.12.188,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,718
152.163.13.79,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,719
209.58.129.107,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,720
13.89.36.85,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,721
54.246.113.186,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,722
52.84.145.125,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,723
52.8.65.40,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,724
212.77.188.194,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,725
35.158.69.146,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,726
40.80.145.27,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,727
91.215.100.39,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,728
209.58.136.31,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,729
94.31.29.128,2.0,1.0,1.0,22.0,2.0,2.0,22.0,4.58257569495584,0.06034224842462947,0.8132055489675121,4.088423106136746,0.26136388025537066,1.0000178900593488,0.01410498874696195,0.02026234520505468,0.0794356722370606,0.0027904489634931213,6.519416952054038e-11,0.023318691043552907,BENIGN,False,730
192.229.173.67,3.0,1.0,2.0,42.0,3.0,3.0,42.0,9.643650760992953,0.00953256430871063,0.8065729672874529,4.74121272732325,0.20320462928915123,1.0129068124092349,0.002228235039534495,0.020097083593432978,0.09211899317575986,0.0021695122777595976,6.603443707671949e-11,0.023322764830504272,BENIGN,False,731
104.16.26.216,5.0,2.0,3.0,83.0,4.0,5.0,83.0,13.114877048604002,0.08275130322131957,0.9563370634676981,3.720121902108042,0.12419430405779308,1.0248189897729825,0.019343100915290692,0.023828700796463615,0.07227979502762376,0.0013259592974025605,6.681102769387816e-11,0.02335551122071833,BENIGN,False,732
23.21.222.6,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,0.06034224842462947,0.041138108952520555,5.099366973318261,0.26038745024036275,0.9891624748540273,0.01410498874696195,0.0010250232130578128,0.09907772091909625,0.002780024117792789,6.448647240217225e-11,0.023397551412279054,BENIGN,False,733
23.34.76.134,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,0.06034224842462947,0.041138108952520555,5.099366973318261,0.26038745024036275,0.9891624748540273,0.01410498874696195,0.0010250232130578128,0.09907772091909625,0.002780024117792789,6.448647240217225e-11,0.023397551412279054,BENIGN,False,734
173.241.254.199,3.0,2.0,1.0,82.0,3.0,3.0,82.0,23.664319132398465,0.00953256430871063,0.3363573819541933,5.367891906078073,0.20105569763382433,1.0581586462017596,0.002228235039534495,0.008380893851594429,0.10429500347338229,0.002146569229529806,6.898454002258787e-11,0.023410140332605113,BENIGN,False,735
172.217.10.10,2.0,1.0,1.0,66.0,2.0,2.0,66.0,11.313708498984761,0.06034224842462947,0.9156409060871007,3.9863993440353296,0.25968135147546767,1.013681881342524,0.01410498874696195,0.02281468952906406,0.07745341014816004,0.002772485461094319,6.608496614817835e-11,0.023429114790273067,BENIGN,False,736
194.232.100.24,3.0,1.0,2.0,15.0,3.0,3.0,15.0,2.8284271247461903,0.00953256430871063,1.8343548787211565,3.4635927607232286,0.20444753619161835,1.7009225025475658,0.002228235039534495,0.04570594953319628,0.06729558369105447,0.002182782161395849,1.1088824617508263e-10,0.023482510107213868,BENIGN,False,737
38.93.140.48,2.0,1.0,1.0,42.0,2.0,2.0,42.0,10.816653826391967,0.06034224842462947,0.08075968426012962,5.073912960571904,0.2603502616860063,1.006357646539403,0.01410498874696195,0.002012259512010956,0.09858316432327753,0.0027796270745484948,6.560747728511955e-11,0.023496007944481284,BENIGN,False,738
151.101.116.249,4.0,2.0,2.0,110.0,3.0,4.0,110.0,16.522711641858304,0.19001417498665832,0.17101093732600017,3.443454428022317,0.18045606611002613,1.002868401100849,0.04441577617542235,0.004261016972078996,0.0669043076527625,0.0019266374609252122,6.538000289603001e-11,0.023501547665313812,BENIGN,False,739
