node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,isolation_forest_score_raw,isolation_forest_score
23.194.140.10,1.0,0.0,1.0,6.0,2.0,1.0,6.0,0.0,0.5,0.0,0.389414732927269,0.4444354332520054
209.48.71.154,1.0,0.0,1.0,6.0,2.0,1.0,6.0,0.0,0.5,0.0,0.389414732927269,0.4444354332520054
50.112.201.212,4.0,2.0,2.0,32.0,3.0,4.0,32.0,6.633249580710799,1.0,0.499999999875,0.3892659947565242,0.4442656797533147
52.84.145.216,4.0,2.0,2.0,35.0,3.0,4.0,35.0,5.744562646538029,1.0,0.499999999875,0.38918654028655714,0.4441749991015629
34.194.147.124,4.0,2.0,2.0,35.0,3.0,4.0,35.0,5.744562646538029,1.0,0.499999999875,0.38918654028655714,0.4441749991015629
52.84.26.74,4.0,2.0,2.0,90.0,3.0,4.0,90.0,19.28730152198591,1.0,0.499999999875,0.3891595779752523,0.44414422726502717
104.20.11.37,4.0,2.0,2.0,30.0,3.0,4.0,30.0,7.141428428542849,1.0,0.499999999875,0.38905466955724133,0.4440244962577794
104.16.143.239,4.0,2.0,2.0,113.0,3.0,4.0,113.0,16.73320053068151,1.0,0.499999999875,0.3890508465750119,0.4440201331235172
172.217.12.161,4.0,2.0,2.0,95.0,3.0,4.0,95.0,19.79898987322333,1.0,0.499999999875,0.38901355970640866,0.44397757796522175
172.217.12.132,4.0,2.0,2.0,97.0,3.0,4.0,97.0,18.38477631085024,1.0,0.499999999875,0.38899689671085474,0.44395856064250105
151.101.116.249,4.0,2.0,2.0,110.0,3.0,4.0,110.0,16.522711641858304,1.0,0.499999999875,0.38896581339746084,0.44392308554439347
52.84.145.17,2.0,1.0,1.0,306.0,2.0,2.0,306.0,75.63068160475615,1.0,0.49999999975,0.38887872575270055,0.44382369322084425
54.173.72.17,4.0,2.0,2.0,39.0,3.0,4.0,39.0,6.082762530298221,1.0,0.499999999875,0.3886755315077876,0.44359178950833356
151.101.1.198,4.0,2.0,2.0,38.0,3.0,4.0,38.0,5.999999999999999,1.0,0.499999999875,0.3886755315077876,0.44359178950833356
199.233.57.20,4.0,2.0,2.0,36.0,3.0,4.0,36.0,5.830951894845299,1.0,0.499999999875,0.3886755315077876,0.44359178950833356
52.22.92.166,4.0,2.0,2.0,39.0,3.0,4.0,39.0,6.082762530298221,1.0,0.499999999875,0.3886755315077876,0.44359178950833356
192.229.163.213,2.0,1.0,1.0,383.0,2.0,2.0,383.0,43.47413023856832,1.0,0.49999999975,0.3885303384464156,0.44342608201018374
162.252.74.5,4.0,2.0,2.0,93.0,3.0,4.0,93.0,20.149441679609883,1.0,0.499999999875,0.3884624019943047,0.4433485467656887
104.88.55.49,4.0,2.0,2.0,91.0,3.0,4.0,91.0,20.12461179749811,1.0,0.499999999875,0.38843521785234264,0.4433175217558754
52.84.145.128,4.0,2.0,2.0,120.0,3.0,4.0,120.0,15.231546211727814,1.0,0.499999999875,0.38828520026985525,0.4431463080763954
184.29.161.49,4.0,2.0,2.0,36.0,3.0,4.0,36.0,7.000000000000001,1.0,0.499999999875,0.38822246861241283,0.4430747130159197
52.84.145.46,4.0,2.0,2.0,84.0,3.0,4.0,84.0,19.183326093250873,1.0,0.499999999875,0.38787568855314136,0.44267893614141135
209.85.201.157,4.0,2.0,2.0,32.0,3.0,4.0,32.0,7.483314773547883,1.0,0.499999999875,0.38786997380410987,0.4426724139511936
138.108.50.100,4.0,2.0,2.0,47.0,3.0,4.0,47.0,6.708203932499369,1.0,0.499999999875,0.38777735824645,0.4425667126717761
184.25.56.51,4.0,2.0,2.0,43.0,3.0,4.0,43.0,6.403124237432847,1.0,0.499999999875,0.387576048965976,0.44233696025174685
74.121.142.164,1.0,0.0,1.0,26.0,2.0,1.0,26.0,0.0,0.5,0.0,0.3874849350810992,0.44223297281758867
31.13.80.8,1.0,0.0,1.0,26.0,2.0,1.0,26.0,0.0,0.5,0.0,0.3874849350810992,0.44223297281758867
185.49.145.177,4.0,2.0,2.0,45.0,3.0,4.0,45.0,6.557438524301999,1.0,0.499999999875,0.3873579962176566,0.4420880986667147
54.213.76.99,4.0,2.0,2.0,45.0,3.0,4.0,45.0,6.557438524302,1.0,0.499999999875,0.3873579962176566,0.4420880986667147
151.101.116.207,4.0,2.0,2.0,80.0,3.0,4.0,80.0,19.519221295943137,1.0,0.499999999875,0.3872803187170931,0.44199944605370917
23.50.75.27,4.0,2.0,2.0,79.0,3.0,4.0,79.0,19.874606914351787,1.0,0.499999999875,0.38725708860246044,0.44197293373871877
216.200.232.121,4.0,2.0,2.0,46.0,3.0,4.0,46.0,6.6332495807108005,1.0,0.499999999875,0.387234033580908,0.44194662125584155
23.15.4.24,4.0,2.0,2.0,81.0,3.0,4.0,81.0,19.20937271229855,1.0,0.499999999875,0.3871929857109359,0.4418997737014668
104.192.110.216,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
34.226.228.77,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
46.4.53.194,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
191.232.80.53,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
193.200.227.12,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
173.241.242.219,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
88.212.201.193,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
174.129.1.102,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
185.4.227.114,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
67.217.177.62,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
169.55.70.244,1.0,0.0,1.0,7.0,2.0,1.0,7.0,0.0,0.5,0.0,0.3871623714916679,0.4418648339761468
156.154.200.32,4.0,2.0,2.0,59.0,3.0,4.0,59.0,20.736441353327724,1.0,0.499999999875,0.3871001905005102,0.4417938673860092
34.224.252.61,4.0,2.0,2.0,66.0,3.0,4.0,66.0,19.595917942265427,1.0,0.499999999875,0.38709843656497994,0.44179186563560946
23.194.141.180,4.0,2.0,2.0,70.0,3.0,4.0,70.0,18.627936010197153,1.0,0.499999999875,0.3868997490607,0.4415651054245034
149.174.66.133,4.0,2.0,2.0,77.0,3.0,4.0,77.0,20.124611797498112,1.0,0.499999999875,0.3865511910732809,0.44116729941704297
50.97.40.233,4.0,2.0,2.0,100.0,3.0,4.0,100.0,13.152946437965905,1.0,0.499999999875,0.3864401302918887,0.4410405467743673
172.217.3.100,4.0,2.0,2.0,97.0,3.0,4.0,97.0,13.638181696985857,1.0,0.499999999875,0.386315328875344,0.4408981120718702
176.119.31.4,1.0,0.0,1.0,25.0,2.0,1.0,25.0,0.0,0.5,0.0,0.3862241850156604,0.44079409042774226
211.218.152.146,1.0,0.0,1.0,25.0,2.0,1.0,25.0,0.0,0.5,0.0,0.3862241850156604,0.44079409042774226
172.217.6.195,4.0,2.0,2.0,43.0,3.0,4.0,43.0,7.483314773547882,1.0,0.499999999875,0.385986145924667,0.44052241861465674
69.166.1.10,4.0,2.0,2.0,88.0,3.0,4.0,88.0,14.03566884761821,1.0,0.499999999875,0.38593413886058847,0.44046306343340264
52.84.145.241,2.0,1.0,1.0,339.0,2.0,2.0,339.0,57.358521598799946,1.0,0.49999999975,0.3857143828206105,0.44021225789735324
31.13.66.36,4.0,2.0,2.0,30.0,3.0,4.0,30.0,8.485281374238571,1.0,0.499999999875,0.38565290607225516,0.4401420950530129
194.232.100.10,4.0,2.0,2.0,30.0,3.0,4.0,30.0,9.486832980505136,1.0,0.499999999875,0.38563486837244654,0.44012150879303996
104.17.19.11,2.0,1.0,1.0,400.0,2.0,2.0,400.0,19.974984355438178,1.0,0.49999999975,0.38562580936626,0.44011116983306
8.18.45.71,4.0,2.0,2.0,32.0,3.0,4.0,32.0,9.38083151964686,1.0,0.499999999875,0.38561224541486105,0.4400956894207723
142.0.160.53,4.0,2.0,2.0,38.0,3.0,4.0,38.0,8.246211251235323,1.0,0.499999999875,0.38553009875242716,0.4400019361946564
209.167.231.17,4.0,2.0,2.0,38.0,3.0,4.0,38.0,8.246211251235321,1.0,0.499999999875,0.38553009875242716,0.4400019361946564
52.84.145.164,4.0,2.0,2.0,70.0,3.0,4.0,70.0,17.29161646579057,1.0,0.499999999875,0.38468772149854163,0.43904053882538385
195.154.148.3,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,0.3846814392772593,0.43903336898433437
5.79.102.189,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,0.3846814392772593,0.43903336898433437
35.185.24.133,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,0.3846814392772593,0.43903336898433437
204.13.194.237,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,0.3846814392772593,0.43903336898433437
87.250.250.210,1.0,0.0,1.0,24.0,2.0,1.0,24.0,0.0,0.5,0.0,0.3846814392772593,0.43903336898433437
173.239.42.221,4.0,2.0,2.0,36.0,3.0,4.0,36.0,9.59166304662544,1.0,0.499999999875,0.3846673103513469,0.4390172437718596
198.8.71.205,4.0,2.0,2.0,39.0,3.0,4.0,39.0,8.366600265340757,1.0,0.499999999875,0.3846161506811164,0.4389588557133673
23.15.4.16,4.0,2.0,2.0,37.0,3.0,4.0,37.0,15.264337522473747,1.0,0.499999999875,0.3846012058915791,0.4389417993632828
129.146.14.99,4.0,2.0,2.0,82.0,3.0,4.0,82.0,8.944271909999156,1.0,0.499999999875,0.38454280234336824,0.43887514393384536
204.236.236.52,4.0,2.0,2.0,40.0,3.0,4.0,40.0,8.831760866327848,1.0,0.499999999875,0.38444218999912383,0.43876031599585585
35.165.158.113,4.0,2.0,2.0,39.0,3.0,4.0,39.0,8.77496438739213,1.0,0.499999999875,0.38436385792286865,0.4386709163216671
52.32.174.154,4.0,2.0,2.0,39.0,3.0,4.0,39.0,8.774964387392123,1.0,0.499999999875,0.38436385792286865,0.4386709163216671
54.149.95.48,4.0,2.0,2.0,40.0,3.0,4.0,40.0,8.94427190999916,1.0,0.499999999875,0.3842508505876832,0.43854194209514963
139.61.74.125,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.30662386291807,1.0,0.499999999875,0.38421003051348923,0.4384953545219898
54.152.215.30,4.0,2.0,2.0,39.0,3.0,4.0,39.0,8.88819441731559,1.0,0.499999999875,0.38417255749781865,0.43845258691576794
52.84.144.249,4.0,2.0,2.0,41.0,3.0,4.0,41.0,9.848857801796107,1.0,0.499999999875,0.38385720308199806,0.43809267583749517
216.58.219.230,4.0,2.0,2.0,78.0,3.0,4.0,78.0,17.204650534085253,1.0,0.499999999875,0.38382195161114513,0.43805244365982815
151.101.21.108,4.0,2.0,2.0,51.0,3.0,4.0,51.0,17.23368793961409,1.0,0.499999999875,0.3837908984931983,0.43801700302350505
50.31.164.173,4.0,2.0,2.0,55.0,3.0,4.0,55.0,16.970562748477143,1.0,0.499999999875,0.38369302184205223,0.4379052973067481
216.58.219.202,4.0,2.0,2.0,41.0,3.0,4.0,41.0,8.602325267042625,1.0,0.499999999875,0.3836833416880581,0.43789424943651994
52.84.143.155,2.0,1.0,1.0,311.0,2.0,2.0,311.0,59.89991652748775,1.0,0.49999999975,0.3836742109710256,0.43788382863361464
52.84.145.87,4.0,2.0,2.0,42.0,3.0,4.0,42.0,9.899494936611664,1.0,0.499999999875,0.3836283552003946,0.437831493866683
162.208.117.11,4.0,2.0,2.0,49.0,3.0,4.0,49.0,9.486832980505136,1.0,0.499999999875,0.3835696538236194,0.43776449852825944
104.16.26.235,4.0,2.0,2.0,49.0,3.0,4.0,49.0,9.486832980505136,1.0,0.499999999875,0.3835696538236194,0.43776449852825944
216.58.219.195,4.0,2.0,2.0,61.0,3.0,4.0,61.0,16.643316977093217,1.0,0.499999999875,0.3835628729235095,0.4377567595496761
151.101.2.49,4.0,2.0,2.0,61.0,3.0,4.0,61.0,16.64331697709324,1.0,0.499999999875,0.3835628729235095,0.4377567595496761
136.243.44.222,4.0,2.0,2.0,48.0,3.0,4.0,48.0,8.944271909999157,1.0,0.499999999875,0.3835223058619442,0.43771046073748937
67.220.103.115,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
172.217.10.225,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
183.79.215.139,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
185.76.232.247,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
109.248.237.36,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
209.204.228.173,1.0,0.0,1.0,23.0,2.0,1.0,23.0,0.0,0.5,0.0,0.38351475773782023,0.43770184613323426
192.243.250.72,4.0,2.0,2.0,39.0,3.0,4.0,39.0,13.114877048604002,1.0,0.499999999875,0.3834989974772149,0.43768385909356156
130.211.9.122,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
54.165.241.22,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
94.31.29.99,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
122.220.195.247,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
66.198.26.48,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
66.242.15.127,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
88.99.183.3,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
23.21.240.128,1.0,0.0,1.0,8.0,2.0,1.0,8.0,0.0,0.5,0.0,0.3834636385623584,0.4376435042910469
69.147.82.61,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327848,1.0,0.499999999875,0.38345459745909255,0.43763318576350474
172.217.7.226,4.0,2.0,2.0,43.0,3.0,4.0,43.0,8.831760866327848,1.0,0.499999999875,0.38345459745909255,0.43763318576350474
54.200.60.113,4.0,2.0,2.0,42.0,3.0,4.0,42.0,9.165151389911681,1.0,0.499999999875,0.3833501963293919,0.437514033719714
104.97.125.111,4.0,2.0,2.0,68.0,3.0,4.0,68.0,9.643650760992955,1.0,0.499999999875,0.3833446070733483,0.43750765475348274
184.72.43.44,4.0,2.0,2.0,69.0,3.0,4.0,69.0,17.088007490635068,1.0,0.499999999875,0.3833198009662867,0.4374793437729086
23.208.216.16,4.0,2.0,2.0,40.0,3.0,4.0,40.0,12.569805089976535,1.0,0.499999999875,0.38331771802016734,0.43747696652576634
173.194.66.154,4.0,2.0,2.0,46.0,3.0,4.0,46.0,8.54400374531753,1.0,0.499999999875,0.38331467512643486,0.4374734936992911
212.48.7.146,2.0,1.0,1.0,376.0,2.0,2.0,376.0,27.349588662354687,1.0,0.49999999975,0.3832911324545801,0.4374466246656338
216.58.212.131,4.0,2.0,2.0,68.0,3.0,4.0,68.0,10.440306508910552,1.0,0.499999999875,0.3832812542952972,0.43743535081380075
178.124.129.16,2.0,1.0,1.0,358.0,2.0,2.0,358.0,45.95650117230423,1.0,0.49999999975,0.3832721426055276,0.43742495172653467
208.185.50.80,4.0,2.0,2.0,76.0,3.0,4.0,76.0,16.55294535724685,1.0,0.499999999875,0.383248981646763,0.43739851833849697
72.21.206.141,4.0,2.0,2.0,44.0,3.0,4.0,44.0,8.944271909999157,1.0,0.499999999875,0.3832465437728029,0.43739573601549253
173.241.254.212,4.0,2.0,2.0,44.0,3.0,4.0,44.0,8.94427190999916,1.0,0.499999999875,0.3832465437728029,0.43739573601549253
104.97.135.177,4.0,2.0,2.0,69.0,3.0,4.0,69.0,16.970562748477143,1.0,0.499999999875,0.38322204445725044,0.43736777517323044
52.84.29.100,4.0,2.0,2.0,46.0,3.0,4.0,46.0,9.165151389911678,1.0,0.499999999875,0.38321031209263834,0.4373543851340035
54.225.169.245,4.0,2.0,2.0,77.0,3.0,4.0,77.0,16.093476939431078,1.0,0.499999999875,0.38306847639072417,0.4371925093591529
208.185.50.90,4.0,2.0,2.0,67.0,3.0,4.0,67.0,16.278820596099695,1.0,0.499999999875,0.38304420988598986,0.4371648142217244
52.35.101.212,4.0,2.0,2.0,47.0,3.0,4.0,47.0,11.224972160321826,1.0,0.499999999875,0.38302506642700196,0.43714296596902663
204.13.192.211,4.0,2.0,2.0,68.0,3.0,4.0,68.0,15.99999999999998,1.0,0.499999999875,0.38295783213653106,0.4370662320951174
52.207.54.198,4.0,2.0,2.0,71.0,3.0,4.0,71.0,13.964240043768939,1.0,0.499999999875,0.3829475587302397,0.43705450715152905
104.19.194.102,4.0,2.0,2.0,52.0,3.0,4.0,52.0,9.797958971132712,1.0,0.499999999875,0.38285666995286166,0.4369507766304773
52.84.145.74,4.0,2.0,2.0,70.0,3.0,4.0,70.0,14.696938456699066,1.0,0.499999999875,0.3828287423505152,0.43691890311620313
199.38.164.54,4.0,2.0,2.0,57.0,3.0,4.0,57.0,14.212670403551895,1.0,0.499999999875,0.3827903659853243,0.4368751045255282
23.194.142.29,2.0,1.0,1.0,317.0,2.0,2.0,317.0,55.40758070878027,1.0,0.49999999975,0.38276360771795287,0.4368445655624466
206.126.112.155,4.0,2.0,2.0,75.0,3.0,4.0,75.0,14.212670403551904,1.0,0.499999999875,0.3827452036399968,0.4368235611584825
23.194.110.133,4.0,2.0,2.0,56.0,3.0,4.0,56.0,14.142135623730953,1.0,0.499999999875,0.3827364600313636,0.43681358215881316
153.149.96.48,4.0,2.0,2.0,56.0,3.0,4.0,56.0,10.198039027185565,1.0,0.499999999875,0.3827153373116548,0.43678947499415954
104.97.123.193,4.0,2.0,2.0,54.0,3.0,4.0,54.0,14.212670403551895,1.0,0.499999999875,0.38269739196991637,0.436768994141598
173.194.66.156,4.0,2.0,2.0,66.0,3.0,4.0,66.0,11.135528725660043,1.0,0.499999999875,0.38268335388410185,0.4367529726040868
104.97.114.112,4.0,2.0,2.0,45.0,3.0,4.0,45.0,12.529964086141668,1.0,0.499999999875,0.38266089862011055,0.43672734461896734
63.251.98.12,4.0,2.0,2.0,82.0,3.0,4.0,82.0,13.114877048604002,1.0,0.499999999875,0.38262004590214516,0.436680719789773
8.43.72.98,4.0,2.0,2.0,73.0,3.0,4.0,73.0,11.61895003862225,1.0,0.499999999875,0.3826195331582243,0.43668013459987814
194.232.100.67,4.0,2.0,2.0,53.0,3.0,4.0,53.0,14.352700094407323,1.0,0.499999999875,0.3826007699173149,0.436658720286557
151.101.44.129,4.0,2.0,2.0,56.0,3.0,4.0,56.0,10.295630140987,1.0,0.499999999875,0.38255489387558406,0.43660636238440664
172.217.10.38,4.0,2.0,2.0,78.0,3.0,4.0,78.0,15.165750888103098,1.0,0.499999999875,0.38247317233265155,0.4365130943432459
77.67.51.98,2.0,1.0,1.0,350.0,2.0,2.0,350.0,45.43126676640218,1.0,0.49999999975,0.3824084878119795,0.43643927049802705
172.224.5.142,2.0,1.0,1.0,227.0,2.0,2.0,227.0,76.87652437513029,1.0,0.49999999975,0.3823977714660022,0.4364270400314715
149.202.208.200,4.0,2.0,2.0,54.0,3.0,4.0,54.0,15.620499351813296,1.0,0.499999999875,0.3823575523912726,0.4363811383734421
52.6.57.155,4.0,2.0,2.0,71.0,3.0,4.0,71.0,15.26433752247376,1.0,0.499999999875,0.3823035451618076,0.43631950042193063
80.82.201.86,4.0,2.0,2.0,53.0,3.0,4.0,53.0,15.165750888103103,1.0,0.499999999875,0.3822435314337638,0.4362510073091413
23.203.70.223,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.5,0.0,0.38222843664315603,0.43623377976422234
129.146.14.98,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.5,0.0,0.38222843664315603,0.43623377976422234
133.237.16.48,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.5,0.0,0.38222843664315603,0.43623377976422234
107.178.250.6,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.5,0.0,0.38222843664315603,0.43623377976422234
137.74.127.227,1.0,0.0,1.0,22.0,2.0,1.0,22.0,0.0,0.5,0.0,0.38222843664315603,0.43623377976422234
54.209.247.112,4.0,2.0,2.0,77.0,3.0,4.0,77.0,12.083045973594569,1.0,0.499999999875,0.38215043117675823,0.43614475284684323
172.217.6.200,4.0,2.0,2.0,72.0,3.0,4.0,72.0,12.529964086141668,1.0,0.499999999875,0.3821221108309838,0.4361124310981269
113.52.156.18,4.0,2.0,2.0,65.0,3.0,4.0,65.0,15.099668870541494,1.0,0.499999999875,0.3820514808506235,0.4360318217547514
104.24.112.60,4.0,2.0,2.0,51.0,3.0,4.0,51.0,11.04536101718726,1.0,0.499999999875,0.38204956469069956,0.4360296348591515
31.13.80.52,4.0,2.0,2.0,75.0,3.0,4.0,75.0,15.556349186104038,1.0,0.499999999875,0.3820375462144066,0.43601591828330927
199.187.193.19,4.0,2.0,2.0,63.0,3.0,4.0,63.0,15.132745950421555,1.0,0.499999999875,0.38199597281582864,0.43596847094799696
52.84.143.5,4.0,2.0,2.0,65.0,3.0,4.0,65.0,13.564659966250533,1.0,0.499999999875,0.38196681891227746,0.435935197867499
23.211.130.2,4.0,2.0,2.0,64.0,3.0,4.0,64.0,13.67479433117735,1.0,0.499999999875,0.3819489536175839,0.4359148083718895
52.84.143.124,4.0,2.0,2.0,55.0,3.0,4.0,55.0,11.357816691600545,1.0,0.499999999875,0.38175438147426766,0.435692744984191
23.23.118.160,4.0,2.0,2.0,55.0,3.0,4.0,55.0,11.269427669584646,1.0,0.499999999875,0.38175438147426766,0.435692744984191
52.84.143.144,4.0,2.0,2.0,55.0,3.0,4.0,55.0,11.357816691600545,1.0,0.499999999875,0.38175438147426766,0.435692744984191
95.213.11.181,4.0,2.0,2.0,69.0,3.0,4.0,69.0,13.038404810405297,1.0,0.499999999875,0.3817459440066305,0.43568311538040927
54.165.207.11,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.228756555322958,1.0,0.499999999875,0.38172907495637537,0.4356638628893637
52.1.184.32,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.304134695650072,1.0,0.499999999875,0.38172907495637537,0.4356638628893637
52.84.145.207,4.0,2.0,2.0,60.0,3.0,4.0,60.0,13.114877048604,1.0,0.499999999875,0.3817052214093143,0.4356366390567085
104.79.145.181,4.0,2.0,2.0,60.0,3.0,4.0,60.0,13.190905958272916,1.0,0.499999999875,0.3817052214093143,0.4356366390567085
204.11.109.67,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.490737563232038,1.0,0.499999999875,0.38169368327436054,0.43562347068999435
107.178.248.96,4.0,2.0,2.0,56.0,3.0,4.0,56.0,12.247448713915894,1.0,0.499999999875,0.38167531845733943,0.4356025110941721
52.68.100.90,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.228756555322954,1.0,0.499999999875,0.38167531845733943,0.4356025110941721
174.129.244.5,4.0,2.0,2.0,56.0,3.0,4.0,56.0,12.727922061357853,1.0,0.499999999875,0.38167531845733943,0.4356025110941721
52.1.7.177,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.076696830622021,1.0,0.499999999875,0.38167531845733943,0.4356025110941721
199.59.150.46,4.0,2.0,2.0,52.0,3.0,4.0,52.0,12.609520212918492,1.0,0.499999999875,0.38163635871257623,0.43555804669778664
52.40.81.184,4.0,2.0,2.0,66.0,3.0,4.0,66.0,13.228756555322954,1.0,0.499999999875,0.3816156209073846,0.4355343788325116
54.174.231.207,4.0,2.0,2.0,59.0,3.0,4.0,59.0,12.609520212918493,1.0,0.499999999875,0.3815657761436688,0.43547749146466386
185.167.164.39,4.0,2.0,2.0,62.0,3.0,4.0,62.0,12.961481396815719,1.0,0.499999999875,0.3815599298671819,0.43547081916337765
52.52.10.156,4.0,2.0,2.0,53.0,3.0,4.0,53.0,11.874342087037915,1.0,0.499999999875,0.38155029843826205,0.43545982690262613
52.84.143.13,4.0,2.0,2.0,58.0,3.0,4.0,58.0,11.999999999999998,1.0,0.499999999875,0.38154213059132713,0.43545050501445826
8.43.72.44,4.0,2.0,2.0,64.0,3.0,4.0,64.0,12.124355652982137,1.0,0.499999999875,0.3815158610824666,0.43542052386694496
74.119.118.66,4.0,2.0,2.0,59.0,3.0,4.0,59.0,12.0,1.0,0.499999999875,0.3814797317859599,0.4353792898349777
151.101.64.194,4.0,2.0,2.0,51.0,3.0,4.0,51.0,11.618950038622254,1.0,0.499999999875,0.3814795403488444,0.43537907134956827
34.224.245.1,4.0,2.0,2.0,64.0,3.0,4.0,64.0,13.19090595827292,1.0,0.499999999875,0.3814298279807707,0.4353223350836424
52.84.145.208,4.0,2.0,2.0,63.0,3.0,4.0,63.0,12.2065556157337,1.0,0.499999999875,0.3813744102655554,0.43525908735778873
12.129.210.53,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
88.99.95.152,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
138.201.8.32,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
52.84.40.197,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
77.66.54.155,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
217.118.84.159,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
203.162.76.220,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
77.88.21.114,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
222.230.178.23,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
85.159.232.5,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
65.55.252.202,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
198.41.215.186,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
27.96.59.12,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
124.33.183.215,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
72.5.205.50,1.0,0.0,1.0,9.0,2.0,1.0,9.0,0.0,0.5,0.0,0.3811001881688851,0.4349461202149567
